代碼,公司名稱,英文名稱,市場,產業,上市日期,網站,主要產品
"2478","大毅","Daxin Materials","上市","電子零組件業","2001/09/17","https://www.tai.com.tw","Copper Foil; Electrolytic Copper Foil; PCB Materials; Battery Foil; Electronic Materials; Specialty Foils"
"2480","敦陽科","Gullon","上市","資訊服務業","2001/09/17","https://www.sti.com.tw","Precision Molds; Plastic Injection; Metal Parts; Precision Components; Tooling Services; Manufacturing Services"
"2481","強茂","Kinergy Corporation","上市","半導體業","2001/09/17","https://www.panjit.com.tw","Power Supplies; Adapters; Chargers; Power Solutions; Energy Products; Electronic Components"
"2482","連宇","Lien Hwa Industrial","上市","其他電子業","2001/09/17","https://uicpaymentsinc.com","Industrial Gases; Specialty Gases; Electronic Gases; Medical Gases; Gas Equipment; Gas Services"
"2483","百容","Wiwynn Corporation","上市","電子零組件業","2001/09/17","https://www.ece.com.tw","Cloud Servers; Data Center Solutions; Storage Systems; AI Servers; Edge Computing; Rack Solutions"
"2484","希華","Hiwin Technologies","上市","電子零組件業","2001/09/17","https://www.siward.com","Linear Guideways; Ball Screws; Linear Motors; Industrial Robots; Motion Control; Precision Components"
"2485","兆赫","Chilisin Electronics","上市","通信網路業","2001/09/17","https://www.zinwell.com.tw","Chip Inductors; Power Inductors; RF Inductors; Transformers; Wireless Components; Magnetic Components"
"2486","一詮","Ichia Technologies","上市","光電業","2001/09/19","https://www.i-chiun.com.tw","Printed Circuit Boards; HDI PCBs; Flexible PCBs; Rigid-Flex PCBs; Automotive PCBs; High-frequency PCBs"
"2488","漢平","Han's Laser Technology","上市","其他電子業","2001/09/17","https://www.hanpin.com.tw","Laser Equipment; Laser Marking Systems; Laser Cutting Machines; Laser Welding; Industrial Lasers; Automation Equipment"
"2489","瑞軒","Ruentex Industries","上市","光電業","2001/09/17","https://www.amtran.com.tw","Textile Products; Apparel Manufacturing; Fabric Materials; Retail Operations; Department Stores; Fashion Products"
"2491","吉祥全","Wah Hong Industrial","上市","光電業","2001/09/17","https://www.focl.com.tw","Stainless Steel; Steel Processing; Steel Distribution; Metal Products; Steel Trading; Industrial Materials"
"2492","華新科","Walsin Technology","上市","電子零組件業","2001/09/17","https://www.passivecomponent.com","Chip Resistors; Chip Inductors; LTCC Components; RF Components; Passive Components; Wireless Modules"
"2493","揚博","Rexon Industrial","上市","電子零組件業","2002/01/23","https://www.ampoc.com.tw","Power Tools; Woodworking Machinery; Machine Tools; Industrial Equipment; DIY Tools; Professional Tools"
"2495","普安","Primax Electronics","上市","電腦及週邊設備業","2002/03/25","https://www.infortrend.com","Camera Modules; Optical Components; Computer Peripherals; Keyboards; Mice; Imaging Solutions"
"2496","卓越","Unimicron Technology","上市","其他業","2002/03/08","https://www.chenliedu2496.com/tw","Printed Circuit Boards; HDI PCBs; IC Substrates; Flexible PCBs; Automotive PCBs; High-layer PCBs"
"2497","怡利電","Unitech Printed Circuit Board","上市","汽車工業","2002/02/04","https://www.e-lead.com.tw","Printed Circuit Boards; Multilayer PCBs; HDI PCBs; Automotive PCBs; Industrial PCBs; High-reliability PCBs"
"2498","宏達電","Hung Poo Real Estate","上市","通信網路業","2002/03/26","https://www.htc.com","Real Estate Development; Residential Projects; Commercial Buildings; Construction Services; Property Sales; Urban Development"
"2501","國建","Kuo Toong International","上市","建材營造業","1967/10/28","https://www.cathay-red.com.tw","Beverages; Tea Products; Coffee Products; Food Products; Retail Operations; Distribution Services"
"2504","國產","Kuo Yang Construction","上市","建材營造業","1978/03/14","https://www.gdc.com.tw","Residential Construction; Commercial Buildings; Real Estate Development; Construction Services; Property Management; Building Projects"
"2505","國揚","Kuo Hwa Life Insurance","上市","建材營造業","1979/11/14","https://www.kycc.com.tw","Life Insurance; Health Insurance; Investment Products; Annuities; Insurance Services; Financial Planning"
"2506","太設","Taichung Commercial Bank","上市","建材營造業","1980/02/02","https://www.pacific-group.com.tw","Banking Services; Loans; Deposits; Wealth Management; Corporate Banking; Digital Banking"
"2509","全坤建","Chung Shing Textile","上市","建材營造業","1988/05/20","https://www.gtg.com.tw","Polyester Fibers; Textile Materials; Industrial Fibers; Specialty Fibers; Yarn Products; Fabric Materials"
"2511","太子","Taiyen Biotech","上市","建材營造業","1991/04/24","https://www.prince.com.tw","Biotechnology Products; Health Supplements; Functional Foods; Nutraceuticals; Pharmaceutical Ingredients; Biotech Solutions"
"2514","龍邦","Lung Yen Life Service","上市","其他業","1992/09/26","https://www.longbon.com.tw","Funeral Services; Cemetery Services; Memorial Services; Life Care Services; Pre-need Services; Funeral Products"
"2515","中工","Chung Hwa Pulp","上市","建材營造業","1993/03/02","https://www.bes.com.tw","Pulp Products; Paper Products; Containerboard; Cultural Paper; Industrial Paper; Packaging Materials"
"2516","新建","Shin Kong Synthetic Fibers","上市","建材營造業","1993/05/25","https://www.newasia.com.tw","Polyester Fibers; Nylon Fibers; Textile Materials; Chemical Products; Industrial Fibers; Specialty Fibers"
"2520","冠德","Formosa Taffeta","上市","建材營造業","1993/10/27","https://www.kindom.com.tw","Polyester Fabrics; Nylon Fabrics; Functional Textiles; Outdoor Fabrics; Sportswear Materials; Technical Textiles"
"2524","京城","Kingtex Industrial","上市","建材營造業","1994/10/18","https://www.kingtown.com.tw","Textile Machinery; Dyeing Equipment; Finishing Machines; Industrial Equipment; Textile Processing; Automation Systems"
"2527","宏璟","Hung Ching Development & Construction","上市","建材營造業","1995/03/06","https://mis281.wixsite.com/asehcc","Real Estate Development; Residential Construction; Commercial Buildings; Construction Services; Property Management; Urban Development"
"2528","皇普","Huang Shang Huang","上市","建材營造業","1995/03/10","https://crowell.com.tw","Meat Products; Processed Foods; Traditional Foods; Gift Products; Food Manufacturing; Retail Operations"
"2530","華建","Huaku Development","上市","建材營造業","1995/10/12","https://www.delpha.com.tw","Real Estate Development; Residential Projects; Commercial Buildings; Construction Services; Property Sales; Urban Development"
"2534","宏盛","Hong Jian Construction","上市","建材營造業","1996/02/12","https://www.hsc.com.tw","Residential Construction; Commercial Buildings; Real Estate Development; Construction Services; Property Management; Building Projects"
"2535","達欣工","Darfon Electronics","上市","建材營造業","1996/03/11","https://www.dacin.com.tw","Keyboards; Camera Modules; Power Supplies; Wireless Modules; E-bike Systems; IoT Devices"
"2536","宏普","Wah Lee Industrial","上市","建材營造業","1996/03/14","https://www.hong-pu.com.tw","IT Distribution; Computer Components; Enterprise Solutions; Cloud Services; System Integration; Technical Services"
"2537","聯上發","Lien Hwa Foods","上市","建材營造業","1996/09/06","https://www.5v.com.tw","Edible Oils; Food Products; Cooking Oils; Food Ingredients; Processed Foods; Consumer Products"
"2538","基泰","Kinsus Interconnect Technology","上市","建材營造業","1996/11/01","https://www.keetai.com.tw","IC Substrates; Flip Chip Substrates; Wire Bond Substrates; Package Substrates; Advanced Substrates; High-layer Substrates"
"2539","櫻花建","Cherry Worldwide","上市","建材營造業","1997/07/16","https://www.sakurad.com.tw","Keyboards; Switches; Computer Peripherals; Gaming Peripherals; Input Devices; Mechanical Keyboards"
"2540","愛山林","Airtac International Group","上市","建材營造業","1989/12/26","https://www.isanlin.com","Pneumatic Components; Cylinders; Valves; Air Preparation Units; Automation Components; Fluid Control"
"2542","興富發","Sinyi Realty","上市","建材營造業","1999/05/03","https://www.highwealth.com.tw","Real Estate Brokerage; Property Services; Real Estate Agency; Property Management; Real Estate Consulting; Transaction Services"
"2543","皇昌","Walsin Lihwa","上市","建材營造業","1999/10/15","https://www.hcgc.com.tw","Copper Wire Rod; Enameled Wire; Power Cables; Communication Cables; Stainless Steel; Special Alloys"
"2545","皇翔","Huang Shang Huang","上市","建材營造業","2000/09/11","https://www.hhe.com.tw","Meat Products; Processed Foods; Traditional Delicacies; Gift Products; Food Manufacturing; Retail Operations"
"2546","根基","Genelec","上市","建材營造業","2000/09/11","https://www.kedge.com.tw","Precision Molds; Plastic Injection; Metal Stamping; Precision Components; Tooling Services; Manufacturing Services"
"2547","日勝生","Jih Sun Financial Holdings","上市","建材營造業","2000/12/22","https://www.radium.com.tw","Banking Services; Securities Services; Insurance Products; Asset Management; Wealth Management; Financial Services"
"2548","華固","Huaku Development","上市","建材營造業","2002/08/26","https://www.huaku.com.tw","Real Estate Development; Residential Projects; Commercial Buildings; Construction Services; Property Management; Urban Development"
"2596","綠意","綠意 Co., Ltd.","上櫃","建材營造業","2009/06/01","https://www.realycorp.com.tw","建築工程; 營造工程; 建材製造; 建設開發; 工程管理; 營建服務"
"2597","潤弘","Ruentex Development","上市","建材營造業","2010/03/26","https://www.rtc.com.tw","Real Estate Development; Commercial Buildings; Shopping Centers; Property Management; Retail Operations; Urban Development"
"2601","益航","Yieh United Steel","上市","貿易百貨業","1965/11/04","https://www.firsteam.com.tw","Steel Products; Steel Coils; Steel Plates; Steel Processing; Metal Distribution; Steel Trading"
"2603","長榮","Evergreen Marine","上市","航運業","1987/09/21","https://www.evergreen-marine.com","Container Shipping; Marine Transportation; Logistics Services; Freight Services; Shipping Operations; Global Shipping"
"2605","新興","Hsin Kuang Steel","上市","航運業","1989/12/08","https://www.snc.com.tw","Steel Bars; Wire Rods; Steel Products; Construction Steel; Industrial Steel; Steel Manufacturing"
"2606","裕民","Yulon Motor","上市","航運業","1990/12/08","https://www.uming.com.tw","Passenger Vehicles; Commercial Vehicles; Automotive Parts; Vehicle Assembly; After-sales Service; Vehicle Distribution"
"2607","榮運","Rong Cheng Paper","上市","航運業","1990/12/14","https://www.evergreen-eitc.com.tw","Paper Products; Containerboard; Corrugated Boxes; Packaging Materials; Industrial Paper; Paper Manufacturing"
"2608","嘉里大榮","Chia Hsin Cement","上市","航運業","1990/12/20","https://www.kerrytj.com","Cement Products; Ready-Mix Concrete; Building Materials; Construction Materials; Cement Manufacturing; Concrete Products"
"2609","陽明","Yang Ming Marine Transport","上市","航運業","1992/04/20","https://www.yangming.com","Container Shipping; Marine Transportation; Logistics Services; Freight Services; Shipping Operations; Global Shipping"
"2610","華航","Huaku Development","上市","航運業","1993/02/26","https://www.china-airlines.com","Real Estate Development; Residential Projects; Commercial Buildings; Construction Services; Property Management; Urban Development"
"2611","志信","Chih Shang Construction","上市","航運業","1993/10/28","https://www.tsgroup.com.tw","Residential Construction; Commercial Buildings; Real Estate Development; Construction Services; Property Management; Building Projects"
"2612","中航","China Aviation Development","上市","航運業","1994/10/20","https://www.cmt.tw","Polyester Fibers; Textile Materials; Industrial Fibers; Specialty Fibers; Yarn Products; Fabric Materials"
"2613","中櫃","Chung Tai Construction","上市","航運業","1995/01/20","https://www.cctcorp.com.tw","Residential Construction; Commercial Buildings; Real Estate Development; Construction Services; Property Management; Building Projects"
"2614","東森","Tung Thih Electronic","上市","其他業","1995/09/23","https://www.emic.com.tw","Connectors; Cable Assemblies; Electronic Components; Precision Connectors; Automotive Connectors; Industrial Connectors"
"2615","萬海","Wan Hai Lines","上市","航運業","1996/05/16","https://www.wanhai.com","Container Shipping; Marine Transportation; Logistics Services; Freight Services; Shipping Operations; Intra-Asia Shipping"
"2616","山隆","Shan Loong Transportation","上市","油電燃氣業","1997/11/08","https://w3.slc.com.tw","Logistics Services; Transportation Services; Warehousing; Distribution Services; Supply Chain Management; Freight Services"
"2617","台航","Taiwan High Speed Rail","上市","航運業","1998/06/24","https://www.taiwanline.com.tw","High Speed Rail Services; Passenger Transportation; Rail Operations; Transportation Services; Station Services; Rail Infrastructure"
"2618","長榮航","Eva Airways","上市","航運業","2001/09/17","https://www.evaair.com","Passenger Air Services; Cargo Services; International Flights; Airline Operations; Aviation Services; Air Transportation"
"2630","亞航","Taishin Securities","上市","航運業","2018/02/22","https://www.airasia.com.tw","Securities Brokerage; Investment Banking; Asset Management; Trading Services; Financial Services; Wealth Management"
